filepath,filename,label,label_idx,is_mixup,source_1,source_2,group_1,group_2,group_id,n_groups,snr_db,noise_kind,variant_idx
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7148__rhumphries__rbh_chain-link-fence-01_snr8dB_white_4_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7148__rhumphries__rbh_chain-link-fence-01_snr8dB_white_4_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7148__rhumphries__rbh_chain-link-fence-01,561043__nox_sound__foley_impact_metal_fence_mono,7148__rhumphries__rbh_chain-link-fence-01,561043__nox_sound__foley_impact_metal_fence_mono|7148__rhumphries__rbh_chain-link-fence-01,2,8,white,4
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7148__rhumphries__rbh_chain-link-fence-01_snr8dB_white_98_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7148__rhumphries__rbh_chain-link-fence-01_snr8dB_white_98_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7148__rhumphries__rbh_chain-link-fence-01,561043__nox_sound__foley_impact_metal_fence_mono,7148__rhumphries__rbh_chain-link-fence-01,561043__nox_sound__foley_impact_metal_fence_mono|7148__rhumphries__rbh_chain-link-fence-01,2,8,white,98
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr0dB_pink_79_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr0dB_pink_79_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,0,pink,79
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr11dB_pink_59_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr11dB_pink_59_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,11,pink,59
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr12dB_pink_7_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr12dB_pink_7_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,12,pink,7
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr14dB_pink_5_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr14dB_pink_5_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,14,pink,5
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr15dB_white_33_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr15dB_white_33_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,15,white,33
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr1dB_pink_6_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr1dB_pink_6_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,1,pink,6
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr1dB_white_65_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr1dB_white_65_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,1,white,65
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr1dB_white_84_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr1dB_white_84_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,1,white,84
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr2dB_white_82_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr2dB_white_82_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,2,white,82
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr3dB_pink_26_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr3dB_pink_26_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,3,pink,26
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr4dB_white_76_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr4dB_white_76_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,4,white,76
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr5dB_white_44_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr5dB_white_44_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,5,white,44
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr6dB_pink_95_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr6dB_pink_95_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,6,pink,95
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr7dB_white_20_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr7dB_white_20_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,7,white,20
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr8dB_pink_3_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr8dB_pink_3_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,8,pink,3
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr9dB_white_97_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7149__rhumphries__rbh_chain-link-fence-02_snr9dB_white_97_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono,7149__rhumphries__rbh_chain-link-fence-02,561043__nox_sound__foley_impact_metal_fence_mono|7149__rhumphries__rbh_chain-link-fence-02,2,9,white,97
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr0dB_white_16_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr0dB_white_16_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,0,white,16
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr10dB_white_52_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr10dB_white_52_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,10,white,52
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr10dB_white_92_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr10dB_white_92_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,10,white,92
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr11dB_white_11_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr11dB_white_11_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,11,white,11
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr12dB_pink_93_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr12dB_pink_93_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,12,pink,93
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr14dB_pink_31_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr14dB_pink_31_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,14,pink,31
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr15dB_white_40_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr15dB_white_40_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,15,white,40
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr2dB_pink_14_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr2dB_pink_14_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,2,pink,14
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr2dB_pink_24_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr2dB_pink_24_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,2,pink,24
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr2dB_white_42_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr2dB_white_42_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,2,white,42
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr3dB_white_15_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr3dB_white_15_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,3,white,15
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr4dB_pink_41_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr4dB_pink_41_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,4,pink,41
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr4dB_pink_77_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr4dB_pink_77_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,4,pink,77
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr4dB_pink_96_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr4dB_pink_96_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,4,pink,96
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr4dB_white_91_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr4dB_white_91_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,4,white,91
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr5dB_white_70_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr5dB_white_70_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,5,white,70
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr5dB_white_85_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr5dB_white_85_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,5,white,85
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr5dB_white_86_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr5dB_white_86_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,5,white,86
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr6dB_white_94_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr6dB_white_94_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,6,white,94
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr7dB_pink_46_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr7dB_pink_46_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,7,pink,46
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr8dB_white_48_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr8dB_white_48_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,8,white,48
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\metal_bending\mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr9dB_white_1_spectrogram.png,mixup_561043__nox_sound__foley_impact_metal_fence_mono_x_7150__rhumphries__rbh_chain-link-fence-03_snr9dB_white_1_spectrogram.png,metal_bending,2,True,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono,7150__rhumphries__rbh_chain-link-fence-03,561043__nox_sound__foley_impact_metal_fence_mono|7150__rhumphries__rbh_chain-link-fence-03,2,9,white,1
